t,o,h,l,c,v
1645437600,13984.389,14000.599,13963.809,13984.939,4.58945894241333
1645441200,13984.967,13997.597,13889.799,13931.529,5.407711029052734
1645444800,13931.517,13933.479,13830.309,13865.359,5.841791152954102
1645448400,13865.367,13881.899,13782.009,13841.099,7.354675769805908
1645452000,13841.087,13896.599,13811.009,13837.789,7.623754978179932
1645455600,13836.369,13881.009,13795.927,13827.549,7.187388896942139
1645459200,13827.729,13829.609,13758.309,13775.469,6.133779048919678
1645462800,13776.229,13801.577,13724.599,13730.689,5.151515960693359
1645484400,13643.279,13715.479,13600.589,13686.479,7.069946765899658
1645488000,13686.549,13742.419,13640.339,13718.509,6.8123698234558105
1645491600,13719.919,13745.109,13670.319,13697.289,7.622530937194824
1645495200,13697.019,13715.989,13663.319,13681.417,6.136773109436035
1645498800,13681.289,13684.189,13645.769,13670.429,5.416047096252441
1645502400,13670.549,13709.689,13670.509,13696.899,4.3545379638671875
1645506000,13697.009,13729.799,13692.709,13704.569,4.894530773162842
1645509600,13704.557,13754.339,13660.419,13699.059,5.602552890777588
1645513200,13699.037,13726.989,13623.369,13626.089,7.735588073730469
1645516800,13626.117,13745.269,13621.259,13739.119,9.227640151977539
1645520400,13739.289,13772.299,13705.479,13731.929,7.82264518737793
1645524000,13732.299,13973.489,13727.569,13928.909,8.685755729675293
1645527600,13928.849,13939.089,13871.859,13914.729,7.871098041534424
1645531200,13915.019,13963.779,13879.859,13944.379,7.289360046386719
1645534800,13944.529,13957.567,13896.869,13944.299,6.898776054382324
1645538400,13944.217,14104.027,13871.399,14029.409,9.215921401977539
1645542000,14029.409,14116.087,13941.189,13948.619,11.969051361083984
1645545600,13949.099,13967.199,13839.539,13876.107,11.482784271240234
1645549200,13875.899,13913.079,13819.399,13836.869,11.20788860321045
1645552800,13837.559,13862.409,13752.049,13768.859,11.20022964477539
1645556400,13768.807,13962.989,13716.519,13931.699,11.985654830932617
1645560000,13932.689,14018.289,13817.139,13872.487,12.27736759185791
1645563600,13870.649,13952.977,13870.627,13944.609,2.032510995864868
1645570800,13925.289,13994.089,13921.909,13977.339,3.8330979347229004
1645574400,13978.319,13984.299,13962.819,13981.149,3.2388100624084473
1645578000,13981.137,13983.969,13918.689,13945.179,4.568502902984619
1645581600,13945.579,13956.989,13920.509,13933.159,3.724648952484131
1645585200,13933.099,13965.399,13917.559,13962.809,3.474479913711548
1645588800,13963.639,13979.939,13950.519,13978.039,3.10290789604187
1645592400,13977.459,13992.399,13957.939,13961.639,3.1520791053771973
1645596000,13961.617,13981.369,13941.529,13944.009,3.6887059211730957
1645599600,13944.139,13981.407,13930.139,13971.359,5.369534969329834
1645603200,13972.109,14031.379,13947.699,14020.129,8.025315284729004
1645606800,14022.639,14073.099,14021.449,14033.699,6.301764965057373
1645610400,14033.467,14045.097,13987.829,14008.799,6.6733222007751465
1645614000,14008.189,14014.289,13957.389,13963.507,6.159148216247559
1645617600,13963.789,14037.899,13957.817,14027.999,5.885989189147949
1645621200,14028.819,14037.567,13991.419,14025.129,5.509851932525635
1645624800,14025.019,14036.117,13898.869,13909.539,8.951411247253418
1645628400,13909.549,13909.549,13760.737,13787.579,11.48084831237793
1645632000,13787.749,13838.569,13723.149,13819.857,11.299388885498047
1645635600,13819.849,13872.089,13760.569,13772.749,10.732080459594727
1645639200,13772.727,13773.299,13659.889,13691.139,10.858724594116211
1645642800,13691.209,13714.607,13577.029,13597.229,11.494794845581055
1645646400,13597.319,13606.237,13503.359,13516.899,11.63017463684082
1645650000,13515.819,13547.549,13515.819,13536.899,1.9206329584121704
1645657200,13490.029,13523.879,13464.209,13507.039,5.158475875854492
1645660800,13507.049,13521.489,13387.189,13391.589,7.103932857513428
1645664400,13391.839,13472.337,13365.049,13437.089,6.866076946258545
1645668000,13438.057,13450.899,13327.789,13336.887,6.911623001098633
1645671600,13336.869,13347.597,13112.819,13133.789,9.194320678710938
1645675200,13133.597,13215.819,13121.379,13200.189,7.949436187744141
1645678800,13200.499,13212.899,13140.059,13173.399,7.813451766967773
1645682400,13173.769,13230.897,13120.529,13143.319,6.7661452293396
1645686000,13143.347,13172.729,13032.309,13097.639,8.521408081054688
1645689600,13100.269,13221.829,13084.209,13200.669,9.769989013671875
1645693200,13201.059,13255.599,13149.009,13166.299,8.588857650756836
1645696800,13166.227,13224.997,13120.529,13147.759,8.068733215332031
1645700400,13147.409,13167.679,13077.209,13162.609,9.111098289489746
1645704000,13163.347,13167.079,13060.349,13088.099,8.704375267028809
1645707600,13089.019,13153.709,13034.919,13104.599,9.01473617553711
1645711200,13104.799,13370.767,13067.529,13347.887,11.618141174316406
1645714800,13347.709,13503.697,13254.139,13459.319,12.986682891845703
1645718400,13460.829,13569.699,13425.849,13550.339,12.249465942382812
1645722000,13550.359,13561.619,13411.079,13462.069,11.646736145019531
1645725600,13462.209,13706.907,13446.649,13608.909,11.868596076965332
1645729200,13609.489,13808.279,13566.039,13778.619,12.30742073059082
1645732800,13779.129,13987.327,13761.057,13970.599,11.655591011047363
1645736400,13970.567,13971.749,13903.539,13908.579,3.073499917984009
1645743600,13907.009,13918.009,13840.689,13863.629,7.574850082397461
1645747200,13863.839,13944.789,13863.839,13876.599,9.299249649047852
1645750800,13875.949,13911.899,13821.059,13857.919,10.065600395202637
1645754400,13856.879,13865.199,13811.029,13835.339,7.497000217437744
1645758000,13835.339,13897.389,13814.019,13886.869,7.671599864959717
1645761600,13886.889,13923.019,13859.649,13875.609,6.8769001960754395
1645765200,13875.537,13882.409,13837.109,13859.589,7.462049961090088
1645768800,13859.619,13871.839,13845.909,13859.957,6.125249862670898
1645772400,13859.909,13889.869,13812.309,13857.399,11.824049949645996
1645776000,13858.569,13861.699,13765.039,13802.969,17.57805061340332
1645779600,13803.019,13891.399,13771.169,13869.979,15.202199935913086
1645783200,13870.029,13926.609,13863.319,13910.309,12.538200378417969
1645786800,13910.387,13946.519,13835.819,13898.199,13.64834976196289
1645790400,13898.129,14027.869,13889.159,14009.899,11.137800216674805
1645794000,14009.667,14111.069,13984.139,14043.539,13.386249542236328
1645797600,14043.587,14050.899,13865.449,13873.889,17.180740356445312
1645801200,13873.199,14096.609,13837.149,14066.099,19.531200408935547
1645804800,14064.749,14170.679,14028.019,14169.219,16.962299346923828
1645808400,14169.489,14183.299,14062.249,14086.789,15.429149627685547
1645812000,14086.749,14156.109,14044.269,14117.019,16.17704963684082
1645815600,14117.909,14162.349,14069.119,14115.319,16.668899536132812
1645819200,14115.609,14193.569,14080.219,14188.199,16.819499969482422
1645822800,14188.139,14203.277,14181.279,14192.569,2.513700008392334
1646002800,13851.859,13899.289,13692.239,13860.639,11.717849731445312
1646006400,13862.099,13868.899,13820.629,13852.339,9.700517654418945
1646010000,13852.549,13960.599,13842.589,13843.239,11.207071304321289
1646013600,13843.409,13868.299,13770.749,13805.749,9.163350105285645
1646017200,13806.119,13811.679,13761.579,13774.729,7.211699962615967
1646020800,13774.747,13848.189,13774.299,13816.769,6.19290018081665
1646024400,13816.069,13887.119,13813.879,13866.399,6.29325008392334
1646028000,13866.359,13893.799,13851.749,13868.379,5.397299766540527
1646031600,13868.539,14023.839,13857.029,13992.109,12.905550003051758
1646035200,13994.379,14022.899,13918.249,13954.589,14.559944152832031
1646038800,13955.109,14055.299,13949.817,13986.739,11.364155769348145
1646042400,13985.659,14018.299,13952.719,14009.889,9.4441499710083
1646046000,14009.819,14039.309,13969.799,13996.239,9.263699531555176
1646049600,13995.599,14074.419,13995.119,14019.619,10.574399948120117
1646053200,14016.739,14036.909,13976.759,14005.359,10.528200149536133
1646056800,14005.739,14153.769,13994.249,14152.149,15.82229995727539
1646060400,14151.409,14242.379,14041.599,14222.207,19.169702529907227
1646064000,14224.199,14298.549,14197.119,14264.209,18.13823127746582
1646067600,14264.247,14278.819,14075.637,14116.879,17.552099227905273
1646071200,14115.869,14188.609,14086.119,14147.499,17.140949249267578
1646074800,14147.239,14147.239,14003.309,14086.759,19.03333282470703
1646078400,14086.289,14245.599,14032.039,14233.549,18.987899780273438
1646082000,14235.319,14240.929,14210.069,14220.189,2.8935000896453857
1646089200,14224.089,14274.989,14210.989,14261.919,4.293300151824951
1646092800,14262.639,14270.289,14191.829,14213.929,6.509550094604492
1646096400,14213.829,14240.889,14201.079,14207.059,5.748899936676025
1646100000,14207.199,14220.199,14180.0,14213.659,4.565723896026611
1646103600,14213.819,14217.789,14190.579,14199.349,3.8721001148223877
1646107200,14198.619,14228.089,14189.439,14226.449,3.4519500732421875
1646110800,14226.507,14227.129,14195.059,14215.669,4.792500019073486
1646114400,14216.429,14262.039,14211.469,14254.599,5.019750118255615
1646118000,14254.589,14331.699,14250.829,14279.859,8.86305046081543
1646121600,14279.479,14311.859,14173.639,14203.829,14.537850379943848
1646125200,14205.199,14214.699,14112.019,14120.299,12.506549835205078
1646128800,14120.107,14160.399,14085.649,14157.389,11.319644927978516
1646132400,14156.489,14169.799,14075.579,14099.939,10.300355911254883
1646136000,14100.139,14157.519,14097.829,14124.439,10.88700008392334
1646139600,14124.119,14214.859,14100.519,14187.089,12.548100471496582
1646143200,14187.089,14259.839,14159.939,14208.129,15.48900032043457
1646146800,14208.179,14278.139,14138.049,14156.519,20.215049743652344
1646150400,14156.469,14216.399,14023.519,14041.539,19.05044937133789
1646154000,14041.879,14109.489,14004.069,14079.047,16.846500396728516
1646157600,14096.899,14109.779,13977.739,14016.259,17.610149383544922
1646161200,14016.009,14072.329,13970.339,14005.609,18.181049346923828
1646164800,14006.229,14104.419,13905.939,14007.929,18.54960060119629
1646168400,14010.099,14050.999,13995.559,14042.829,3.637350082397461
1646175600,14027.299,14055.869,14012.239,14055.809,5.0381999015808105
1646179200,14055.639,14070.279,14034.759,14050.209,7.4390997886657715
1646182800,14050.329,14065.769,14010.339,14020.039,6.8078999519348145
1646186400,14020.049,14030.539,13976.309,14026.169,6.7230000495910645
1646190000,14026.249,14052.919,14021.789,14047.649,4.671299934387207
1646193600,14048.489,14074.119,14034.279,14071.199,3.4399499893188477
1646197200,14071.049,14099.099,14063.019,14072.129,4.954050064086914
1646200800,14071.219,14075.589,14000.659,14010.689,4.05210018157959
1646204400,14008.229,14018.589,13915.739,13973.299,10.228799819946289
1646208000,13973.239,14063.309,13945.649,13991.379,15.427800178527832
1646211600,13989.859,14121.159,13968.259,14095.189,13.056750297546387
1646215200,14095.319,14147.269,14077.149,14100.239,9.88949966430664
1646218800,14100.499,14145.269,14089.239,14109.349,9.603750228881836
1646222400,14108.529,14133.159,14070.129,14091.699,8.593350410461426
1646226000,14092.739,14092.739,14009.079,14037.279,10.495800018310547
1646229600,14036.569,14134.179,14016.289,14079.799,14.119199752807617
1646233200,14079.989,14129.099,13956.409,14054.159,19.047000885009766
1646236800,14053.549,14228.319,14019.879,14168.749,17.56800079345703
1646240400,14169.499,14216.899,14154.879,14197.549,14.299500465393066
1646244000,14197.399,14269.789,14197.399,14239.869,13.393500328063965
1646247600,14239.109,14287.419,14223.619,14244.209,13.694549560546875
1646251200,14244.259,14294.879,14238.149,14242.099,15.36240005493164
1646254800,14242.749,14247.779,14219.769,14224.679,2.2963500022888184
1646262000,14199.739,14212.249,14190.529,14208.079,3.4370999336242676
1646265600,14208.099,14217.599,14199.049,14210.179,4.69005012512207
1646269200,14210.167,14226.909,14185.759,14189.079,5.713500022888184
1646272800,14189.089,14231.709,14187.249,14226.809,4.513350009918213
1646276400,14227.109,14241.789,14217.819,14227.029,3.337049961090088
1646280000,14227.039,14236.539,14219.389,14223.509,2.826900005340576
1646283600,14222.489,14251.399,14214.119,14241.789,4.003499984741211
1646287200,14241.249,14257.899,14233.079,14249.739,3.634049892425537
1646290800,14249.889,14254.899,14200.319,14214.819,7.582650184631348
1646294400,14214.857,14247.089,14172.309,14191.869,11.200050354003906
1646298000,14192.809,14224.299,14163.619,14202.299,10.575599670410156
1646301600,14202.019,14208.409,14171.649,14193.099,7.621349811553955
1646305200,14192.999,14227.709,14175.269,14187.349,7.339049816131592
1646308800,14187.289,14229.119,14187.289,14205.199,7.419000148773193
1646312400,14205.369,14337.029,14205.369,14334.369,8.969849586486816
1646316000,14334.369,14393.999,14238.859,14267.269,16.562530517578125
1646319600,14267.207,14293.209,14053.859,14055.369,18.650415420532227
1646323200,14055.319,14139.579,14035.589,14118.199,17.74362564086914
1646326800,14118.829,14217.569,14050.309,14144.089,18.911550521850586
1646330400,14144.399,14197.489,14110.799,14130.569,16.931249618530273
1646334000,14130.799,14175.189,14044.319,14059.089,17.026350021362305
1646337600,14058.639,14058.639,13960.817,14038.649,19.233299255371094
1646341200,14038.099,14059.089,14032.739,14053.689,2.3857500553131104
1646348400,14069.869,14087.299,14052.899,14082.039,3.978149890899658
1646352000,14082.159,14088.387,13770.219,13809.989,14.98544979095459
1646355600,13809.709,13951.199,13749.569,13935.049,12.920413970947266
1646359200,13935.089,13946.649,13881.829,13900.869,8.377650260925293
1646362800,13900.919,13928.109,13877.589,13890.849,7.007850170135498
1646366400,13891.089,13921.549,13880.199,13917.389,5.584949970245361
1646370000,13917.379,13954.409,13910.129,13950.719,5.343299865722656
1646373600,13950.769,13994.589,13941.579,13958.889,5.0647501945495605
1646377200,13959.047,14000.299,13933.739,13969.009,6.429450035095215
1646380800,13969.029,14062.289,13949.249,13954.699,14.219400405883789
1646384400,13954.629,13955.409,13887.829,13914.559,13.04580020904541
1646388000,13914.589,13987.399,13903.109,13916.549,11.213700294494629
1646391600,13916.889,13948.577,13902.219,13926.689,9.385649681091309
1646395200,13927.229,13943.199,13876.339,13931.899,9.85515022277832
1646398800,13934.029,14011.589,13893.049,13914.239,13.674449920654297
1646402400,13914.247,13998.199,13837.669,13927.359,17.9468994140625
1646406000,13927.389,13953.909,13778.549,13782.939,18.828126907348633
1646409600,13784.109,13825.459,13735.909,13788.199,18.25954818725586
1646413200,13788.599,13890.319,13765.859,13869.039,19.163400650024414
1646416800,13869.079,13935.699,13804.169,13809.859,18.3658504486084
1646420400,13809.999,13847.849,13743.599,13749.219,18.550199508666992
1646424000,13750.069,13852.029,13746.419,13835.479,20.152799606323242
1646427600,13835.579,13839.079,13797.149,13807.089,2.9845499992370605
1646607600,13758.659,13758.679,13563.947,13585.109,11.824350357055664
1646611200,13583.869,13623.589,13548.319,13570.709,10.286700248718262
1646614800,13571.429,13593.789,13540.919,13552.189,9.340200424194336
1646618400,13551.149,13576.009,13529.929,13547.179,8.114399909973145
